city,block_x,block_y,lst,green_space_share,built_up_share,n_cells,population,water_share,street_tree_share,building_count,mean_building_height,block_area_km2,building_density_km2,heat_percentile,population_percentile,hotspot_score,hotspot,recommended_intervention,longitude,latitude
Berlin,2259,1631,31.610006,0.14989086941148716,0.2005903909909044,6,1093.0,0.003630343301613084,0.25143500256871726,1085.0,2.5158572752548656,4.753115559619074,228.27132780397926,0.7643824027072758,0.8016074450084603,0.782994923857868,True,Expand street trees and shade,12.914996130449994,52.43999860830154
Berlin,2259,1637,34.89801,0.0,0.09348863092537647,5,665.0,0.0,0.08421082679298242,549.0,3.3259744990892535,4.060447447854891,135.20677389631857,0.9809644670050761,0.7525380710659898,0.866751269035533,True,Increase green space,12.917072152259228,52.54915352763937
Berlin,2260,1637,32.40166,0.0034698041968987832,0.36633479069997277,6,2639.0,0.02454890018949936,0.37061565927326673,1739.0,3.6194249568717654,4.746775364854325,366.35397008161743,0.8538494077834179,0.8663282571912013,0.8600888324873096,True,Increase green space,12.944995029056717,52.54999921726169
Berlin,2261,1637,31.645004,0.04236080467950351,0.4611849282292408,6,1134.0,0.0039055462645458273,0.4411009375243524,1037.0,3.7623625843780135,4.747084419086039,218.4498754289385,0.7694585448392555,0.8041455160744501,0.7868020304568528,True,Increase green space,12.974993808749813,52.54999921733739
Berlin,2261,1643,31.599997,0.17911091168218538,0.26416601856002503,3,756.0,0.0,0.30392355666421816,837.0,2.5,2.3694006878514804,353.2538857996926,0.7607868020304569,0.7669204737732657,0.7638536379018612,True,Expand street trees and shade,12.98499589342748,52.654995261650384
Berlin,2262,1620,31.904993,0.10908384615651745,0.28977198487879263,6,3070.0,0.0074960588056979735,0.4555046977760795,3120.0,4.314574365563765,4.763847211032126,654.932843516622,0.7986463620981388,0.8741539763113367,0.8364001692047378,True,Expand street trees and shade,12.984995883743366,52.23999403413265
Berlin,2262,1633,32.44334,0.10397427849041956,0.3442395039022463,3,2245.0,0.0,0.3797510399095811,1194.0,2.832969798657718,2.375962637506608,502.53315483656434,0.8587140439932318,0.8544839255499154,0.8565989847715736,True,Expand street trees and shade,13.00499259710114,52.475002587118986
Berlin,2263,1642,31.65333,0.09786787077975091,0.21083829941897603,3,688.0,0.0,0.3530623909945892,727.0,2.5,2.3713318809138464,306.5787652295359,0.7703045685279187,0.7571912013536379,0.7637478849407784,True,Expand street trees and shade,13.045001019427595,52.63499098969154
Berlin,2265,1638,31.668325,0.044881205993082464,0.8314784924892455,6,8427.0,0.0,0.9396610031696623,6319.0,5.989292497625831,4.745675016121644,1331.5281763992639,0.7722081218274112,0.9331641285956007,0.8526861252115059,True,Increase green space,13.09499649412445,52.56000135438084
Berlin,2266,1635,33.096664,0.16909240066720213,0.15526276240059336,6,1071.0,0.0,0.19856894483829882,809.0,2.521203007518797,4.749000304218248,170.35164206694503,0.9090524534686971,0.799492385786802,0.8542724196277496,True,Expand street trees and shade,13.124995273091724,52.50999830336461
Berlin,2266,1636,32.266674,0.295603328138525,0.43199887869974063,3,2723.0,0.0,0.6964565615053376,1024.0,4.30638779527559,2.3740473270365783,431.330912546809,0.8379864636209814,0.8675972927241963,0.8527918781725888,True,Add water features,13.124995282168834,52.52500563821463
Berlin,2266,1637,32.36667,0.1840711099252255,0.5800423162640397,6,5276.0,0.0,0.6481220386985879,2146.0,5.588472676319477,4.747189750183148,452.05692481898507,0.8498307952622673,0.9073604060913706,0.878595600676819,True,Cooling measures in dense built-up areas,13.124995273165307,52.539997082261955
Berlin,2266,1638,31.536667,0.21746891026727141,0.4607699761819173,6,8646.0,0.05197480007290439,0.7755512566896074,3418.0,4.8422342924251325,4.745982057671139,720.1881419832459,0.7527495769881557,0.9348561759729273,0.8438028764805414,True,Targeted local cooling measures,13.124995273214344,52.560001354456304
Berlin,2266,1657,31.709997,0.06626761250632779,0.22064949135315345,6,1168.0,0.0,0.25998263769047364,1233.0,3.3842276422764233,4.725723362153556,260.9124372100593,0.7766497461928934,0.80668358714044,0.7916666666666667,True,Increase green space,13.15499405313439,52.899997687870446
Berlin,2267,1613,32.858334,0.14523166562396742,0.16493229210470753,6,834.0,0.0,0.1601898323018124,1219.0,3.3237653814602135,4.773081984436176,255.39054304427486,0.8898054145516074,0.7772842639593909,0.8335448392554992,True,Expand street trees and shade,13.124995272079763,52.109996781829985
Berlin,2267,1624,32.13,0.11387120736011518,0.11927956072161588,6,1330.0,0.008541232065935187,0.12209957008223675,1031.0,3.1822351797862,4.76320280221104,216.4509979548673,0.8227580372250423,0.819585448392555,0.8211717428087986,True,Expand street trees and shade,13.134997344654607,52.31000135812995
Berlin,2267,1636,31.599997,0.10955661651687759,0.6643708015092917,3,14147.0,0.0,0.9924175174142489,2484.0,7.279339774557166,2.3742004108026986,1046.2469759072187,0.7607868020304569,0.9568527918781726,0.8588197969543148,True,Cooling measures in dense built-up areas,13.15499406134564,52.525005638211354
Berlin,2267,1644,32.398335,0.07794548776649558,0.2557603860230164,6,3370.0,0.0,0.382869714565496,2087.0,3.5894678811121765,4.741776937486301,440.13036199597263,0.852580372250423,0.8807106598984772,0.8666455160744502,True,Expand street trees and shade,13.16499612469795,52.67000196376268
Berlin,2267,1645,32.5,0.050560359139060804,0.3567455582297584,5,5279.0,0.0034915802496192647,0.5079915992957235,2224.0,5.207246049661399,4.054980980915123,548.4612654084732,0.8633671742808798,0.9077834179357022,0.885575296108291,True,Increase green space,13.162917246668297,52.68915230697144
Berlin,2268,1612,32.183334,0.11974585278061566,0.797068190765822,6,10084.0,0.0,0.9572938971075162,6905.0,7.590730223123733,4.774584276712509,1446.1992081024418,0.8291032148900169,0.9420473773265652,0.885575296108291,True,Cooling measures in dense built-up areas,13.154994051148579,52.09000014005784
Berlin,2268,1636,31.623337,0.05253582127260572,0.7932390397497859,6,32247.0,0.026038302361316896,1.0,5446.0,8.837403598971722,4.751045370046438,1146.274046199388,0.766497461928934,0.9860406091370558,0.876269035532995,True,Increase green space,13.185000395940161,52.52000043897199
Berlin,2268,1637,32.841663,0.07414483428444787,0.8534533244855482,6,34478.0,0.004226195203454341,1.0,4559.0,9.746010089932001,4.749837986019865,959.822211498254,0.8883248730964467,0.9864636209813875,0.9373942470389172,True,Targeted local cooling measures,13.18500039605519,52.539997082737095
Berlin,2269,1612,31.996668,0.09752013344104386,0.4610657533289435,6,6072.0,0.0,0.7232584746100045,5470.0,5.900530261473762,4.776940707988262,1145.0843404551297,0.8075296108291032,0.9170896785109983,0.8623096446700508,True,Cooling measures in dense built-up areas,13.185000394097928,52.09000014046257
Berlin,2269,1628,31.885,0.12586755727838558,0.5592892857995385,6,5999.0,0.0,0.7578287588371616,4646.0,4.880960172228202,4.757650539686139,976.5324210437901,0.7969543147208121,0.916243654822335,0.8565989847715736,True,Cooling measures in dense built-up areas,13.204997103276504,52.379993422482045
Berlin,2269,1637,32.342003,0.07485729033000751,0.756773674192776,5,22855.0,0.1297236151376284,0.9995922627000662,2621.0,11.833559710034338,4.375222351146732,599.0552684283678,0.8451776649746193,0.9763113367174281,0.9107445008460238,True,Targeted local cooling measures,13.214999179377571,52.53956888749591
Berlin,2270,1619,31.594,0.1316006863165034,0.46538726193265695,5,3017.0,0.0,0.6156373428295057,2806.0,5.235482142857143,4.0775704055027635,688.1548865994432,0.7601522842639594,0.8722504230118443,0.8162013536379018,True,Cooling measures in dense built-up areas,13.222918692907985,52.22084660464655
Berlin,2270,1624,31.62,0.4163752216856084,0.3036104564472037,6,4368.0,0.0016778797752849638,0.40805493177526303,3143.0,4.406946107784432,4.7641113749434005,659.7242911932008,0.7656514382402707,0.8946700507614214,0.8301607445008461,True,Expand street trees and shade,13.22499381194786,52.31000135835773
Berlin,2270,1628,32.414997,0.0667700551829582,0.3721857382410123,6,2955.0,0.0,0.47708006010484133,2393.0,4.63815668202765,4.757953802824524,502.94729607912825,0.8553299492385786,0.8709813874788495,0.863155668358714,True,Increase green space,13.23499588236703,52.379993422557796
Berlin,2270,1637,32.831665,0.056451347405940655,0.8034853711316479,6,14084.0,0.05327671201392247,1.0,1732.0,7.6583362218370885,4.750447505994994,364.59722959031586,0.8862098138747885,0.9564297800338409,0.9213197969543148,True,Increase green space,13.2449979530287,52.539997082888476
Berlin,2271,1624,31.5775,0.37125156324244524,0.5772152096282736,4,11368.0,0.0,0.7896920866258549,1854.0,7.2538174946004315,3.3823570073427334,548.1384714786657,0.7580372250423012,0.9462774957698815,0.8521573604060914,True,Cooling measures in dense built-up areas,13.252035876425799,52.307959311770105
Berlin,2271,1625,32.54,0.38898747566382796,0.3988861591075733,5,1787.0,0.0,0.46315702591295116,824.0,5.493442822384428,4.072284711366932,202.34341614179777,0.8671742808798646,0.8394670050761421,0.8533206429780034,True,Expand street trees and shade,13.257070495559361,52.3208443539333
Berlin,2271,1628,31.791662,0.07719907587030618,0.40349538591298173,6,3443.0,0.0,0.5130868436435414,2788.0,3.731389088298636,4.758256575083139,585.9288913925972,0.7859560067681896,0.883248730964467,0.8346023688663282,True,Expand street trees and shade,13.264994661457703,52.37999342263359
Berlin,2271,1629,31.813334,0.033102926226120315,0.5269191279634396,3,6890.0,0.0,0.6402098087515385,2168.0,5.767618827872635,2.3786765307313718,911.4311979752056,0.7880710659898477,0.9234348561759729,0.8557529610829102,True,Increase green space,13.264994670911463,52.39500075598943
Berlin,2271,1635,31.940002,0.0484062707998467,0.8487100199505416,5,10789.0,0.020348548906017852,0.8796511809615175,1854.0,7.573247033441207,4.064276499045522,456.1697513531385,0.8020304568527918,0.9450084602368867,0.8735194585448393,True,Increase green space,13.27291799509173,52.50084437941207
Berlin,2271,1636,32.116665,0.13949285216080684,0.6547000098950017,6,26686.0,0.018748420000578095,1.0,3976.0,7.7367699672461585,4.751958255175634,836.7076869140228,0.8206429780033841,0.9818104906937394,0.9012267343485618,True,Targeted local cooling measures,13.274996731398966,52.52000043919988
Berlin,2271,1637,32.089996,0.3237632485360136,0.5594138530919978,6,19446.0,0.0646699116567411,1.0,1247.0,7.063508064516129,4.750751530484489,262.4847862487199,0.8168358714043993,0.9708121827411168,0.893824027072758,True,Targeted local cooling measures,13.27499673151577,52.5399970829642
Berlin,2272,1628,32.605007,0.10420271976614111,0.4327108578182594,6,2946.0,0.0,0.49134193494486245,3155.0,4.336124326038693,4.760600586597027,662.7315067940319,0.8735194585448393,0.8701353637901861,0.8718274111675126,True,Expand street trees and shade,13.295001002731967,52.379993423035614
Berlin,2272,1634,32.276672,0.03928911137490151,0.7529838587926913,3,11549.0,0.006955694497816209,1.0,1401.0,8.852707142857144,2.3771359950538717,589.3646820859527,0.8392554991539763,0.9467005076142132,0.8929780033840948,True,Increase green space,13.295001012717783,52.48499709387723
Berlin,2272,1635,33.106,0.04160158488532059,0.9342574894202542,5,50444.0,0.017821515549698595,1.0,2490.0,12.05895983935743,4.065622681939202,612.4523092271639,0.9094754653130288,0.995346869712352,0.9524111675126904,True,Increase green space,13.297076505977005,52.49914942885667
Berlin,2272,1636,33.645004,0.09329914266418743,0.8108280448416179,6,57590.0,0.0469815547040938,0.9936048874827116,3021.0,12.412323733862959,4.752261762371314,635.6973060533942,0.9382402707275804,0.9970389170896785,0.9676395939086295,True,Targeted local cooling measures,13.30499564414689,52.5200004392759
Berlin,2272,1637,32.719997,0.13443775845205078,0.5140838036861033,6,10288.0,0.076332109461639,0.9962037174133194,4255.0,7.132603995299648,4.7510552575171765,895.5905097646861,0.878595600676819,0.9437394247038917,0.9111675126903553,True,Targeted local cooling measures,13.3049956441859,52.539997083039935
Berlin,2272,1638,32.75833,0.07847151219711336,0.8581863917559666,6,9267.0,0.005688594335099865,0.9842736301343326,1171.0,7.056257510729615,4.749848011077633,246.53420430906095,0.8811336717428088,0.9395093062605753,0.910321489001692,True,Targeted local cooling measures,13.30499564419565,52.560001355233936
Berlin,2272,1639,31.993326,0.05840239313766755,0.829573689265974,3,13256.0,0.0001615130715141919,1.0,2081.0,8.20760691975012,2.3744715456378396,876.4055327691846,0.8071065989847716,0.9534686971235194,0.8802876480541455,True,Increase green space,13.304995653774846,52.574993431348695
Berlin,2272,1640,31.768332,0.09709872994379232,0.7292645107453551,6,18007.0,0.0,1.0,4810.0,6.83831185031185,4.748037074657794,1013.0502193575799,0.7834179357021996,0.9678510998307953,0.8756345177664975,True,Cooling measures in dense built-up areas,13.304995644210223,52.59000013413025
Berlin,2273,1627,32.66667,0.0773932813101215,0.30436738710084865,6,2577.0,8.550946894428486e-05,0.3839488069038017,2421.0,5.357936179030253,4.7599634734906795,508.61734832275505,0.876057529610829,0.8637901861252115,0.8699238578680203,True,Expand street trees and shade,13.314997712793845,52.35999677899927
Berlin,2273,1633,32.875,0.019182625024651703,0.956517308485873,4,47774.0,0.0,1.0,2768.0,10.890007225433527,3.37789031842737,819.4463819324619,0.8925549915397631,0.9936548223350253,0.9431049069373942,True,Increase green space,13.32203919921837,52.467956138683014
Berlin,2273,1634,33.080006,0.08996975352424771,0.8901109200611504,5,58874.0,0.0,1.0,3076.0,12.520263414634146,4.066603512538394,756.405189371399,0.9082064297800339,0.9974619289340102,0.9528341793570221,True,Cooling measures in dense built-up areas,13.327075982431523,52.48084520053779
Berlin,2273,1635,34.15167,0.05674405931209153,0.9404286542055202,6,62798.0,0.00014066040982422122,1.0,3057.0,15.62668956493294,4.753670095848166,643.0820688776804,0.9636209813874789,0.9978849407783418,0.9807529610829103,True,Increase green space,13.324999781718086,52.49999616713291
Berlin,2273,1636,33.529995,0.17574380647272891,0.744743518911017,6,42532.0,0.06870488190347383,0.9974568917209489,2317.0,13.942973672852826,4.752564587552127,487.52625184067244,0.9331641285956007,0.9898477157360406,0.9615059221658206,True,Targeted local cooling measures,13.334994423840296,52.52000043935193
Berlin,2273,1637,33.03333,0.19697071392700358,0.676301205587098,6,29950.0,0.08495259088002977,0.9887472223001081,2616.0,11.887186064318529,4.751358302806563,550.5793992540542,0.9052453468697124,0.9843485617597293,0.9447969543147208,True,Targeted local cooling measures,13.334994423879134,52.53999708311571
Berlin,2273,1638,31.753326,0.2205435129703155,0.6221139331140494,3,17764.0,0.0,1.0,1653.0,8.633557575757576,2.375226418966846,695.9336536510092,0.7796108291032149,0.9670050761421319,0.8733079526226735,True,Cooling measures in dense built-up areas,13.334994433540473,52.55500441776667
Berlin,2273,1639,31.855001,0.20216889532126514,0.7327976593473139,6,28843.0,0.0,1.0,3105.0,7.8344830917874395,4.749548117960343,653.7464034227784,0.7906091370558376,0.983502538071066,0.8870558375634519,True,Cooling measures in dense built-up areas,13.334994423893177,52.569995862012206
Berlin,2273,1640,32.03,0.07276339306327566,0.806296988559009,6,23676.0,0.0,1.0,4350.0,7.5836022988505745,4.748340669307,916.1095007605812,0.811336717428088,0.9784263959390863,0.8948815566835872,True,Cooling measures in dense built-up areas,13.334994423902456,52.590000134205965
Berlin,2274,1630,32.353336,0.11089366677556818,0.6728040792675484,6,20762.0,0.0,0.891382426858044,4324.0,7.438815089099745,4.759395933021035,908.5186567479653,0.8464467005076142,0.9716582064297801,0.9090524534686971,True,Cooling measures in dense built-up areas,13.35499855980553,52.40999983051902
Berlin,2274,1631,31.609995,0.05383786868141572,0.8747961936076708,6,29699.0,0.0,1.0,5334.0,8.28700037495313,4.758191343763093,1121.0141868278713,0.7639593908629442,0.9839255499153976,0.873942470389171,True,Increase green space,13.354998559923844,52.42999647428046
Berlin,2274,1632,31.693329,0.15164198069473653,0.7094099857940427,6,26421.0,0.020926281044131176,1.0,3829.0,9.04724921630094,4.756986013214363,804.9214333116548,0.7745346869712352,0.9813874788494078,0.8779610829103215,True,Targeted local cooling measures,13.354998560012598,52.450000746475126
Berlin,2274,1634,33.25333,0.05633901810176809,0.8228707974706913,6,50041.0,0.0,1.0,3197.0,12.45420394119487,4.755177949082349,672.3197394993293,0.9200507614213198,0.9949238578680203,0.9574873096446701,True,Increase green space,13.354998560145711,52.4799995253725
Berlin,2274,1635,33.539997,0.07698278561360491,0.8946887940187357,6,53757.0,0.020865323509142972,1.0,2807.0,15.07266832917706,4.753972374351304,590.4535783893832,0.934010152284264,0.9961928934010152,0.9651015228426396,True,Targeted local cooling measures,13.354998560204782,52.49999616720902
Berlin,2274,1636,32.589996,0.38787232958025913,0.5281971704188482,5,16659.0,0.042913553829819796,0.9902713064765074,1151.0,11.705178105994786,4.065070921486819,283.14389151641575,0.8720389170896785,0.9623519458544839,0.9171954314720812,True,Targeted local cooling measures,13.362916825686396,52.52084714096485
Berlin,2274,1637,33.665005,0.08110298574805784,0.8213149620501704,6,55919.0,0.024239318712073812,1.0,2996.0,13.532773698264354,4.751660859106656,630.5163791852073,0.9403553299492385,0.9966159052453468,0.9684856175972927,True,Targeted local cooling measures,13.36499320357235,52.53999708319152
Berlin,2274,1638,33.736664,0.17124179008705417,0.7619863064833217,3,30952.0,0.0,1.0,1591.0,11.7328409805154,2.3753777796770037,669.7881968973959,0.9441624365482234,0.9847715736040609,0.9644670050761421,True,Cooling measures in dense built-up areas,13.364993213320208,52.555004417763634
Berlin,2274,1639,32.911655,0.10929742520812712,0.8083058397834666,6,40772.0,0.013420861917826368,1.0,4344.0,8.493397790055248,4.74985100418693,914.5550031297449,0.8946700507614214,0.9890016920473773,0.9418358714043993,True,Targeted local cooling measures,13.364993203585806,52.569995862087964
Berlin,2274,1640,32.491665,0.08601945268102211,0.7729459512442394,6,28697.0,0.0,1.0,4723.0,7.138615286893923,4.748643775242023,994.5997685958838,0.862098138747885,0.9830795262267343,0.9225888324873097,True,Cooling measures in dense built-up areas,13.364993203594697,52.590000134281716
Berlin,2275,1621,33.373337,0.21729288584705475,0.08912428213942654,6,692.0,0.0,0.1339257174851725,735.0,2.564829931972789,4.769124215994958,154.1163464635531,0.9263959390862944,0.7584602368866328,0.8424280879864636,True,Expand street trees and shade,13.364993203409833,52.24999617056303
Berlin,2275,1626,31.525,0.14450216111628852,0.0797187687969478,6,826.0,0.0,0.0745011869079611,839.0,2.5856678700361013,4.761768063821206,176.19505796061858,0.751269035532995,0.7753807106598984,0.7633248730964467,True,Expand street trees and shade,13.374995270956083,52.34000013730975
Berlin,2275,1630,33.256664,0.06191024202024633,0.8597438194538114,6,12402.0,0.0,1.0,5338.0,7.893816035968528,4.759696727182146,1121.5000253094324,0.9204737732656514,0.950507614213198,0.9354906937394247,True,Increase green space,13.384997338290999,52.40999983059526
Berlin,2275,1631,33.70667,0.05867439706254327,0.8676328066121269,6,18167.0,0.0,1.0,5069.0,8.873758137699744,4.758492359509792,1065.2533653583916,0.9424703891708968,0.9686971235194586,0.9555837563451777,True,Increase green space,13.384997338409923,52.429996474356415
Berlin,2275,1632,33.060005,0.09528510850213187,0.820260185552514,5,38126.0,0.02481937546852519,1.0,3442.0,10.07479953515398,4.067518797581095,846.2161261668701,0.9073604060913706,0.988155668358714,0.9477580372250423,True,Targeted local cooling measures,13.382919727548272,52.449153204373395
Berlin,2275,1633,33.69999,0.07649670547965623,0.7580470619777611,4,18766.0,0.0118636530613618,1.0,2453.0,10.505788830004077,3.378191965972484,726.1280663468312,0.9416243654822335,0.9703891708967851,0.9560067681895092,True,Targeted local cooling measures,13.38795861160186,52.462034282683106
Berlin,2275,1634,33.748333,0.06468101310296316,0.5702403531475689,6,27543.0,0.0,1.0,3604.0,10.398042813455659,4.755479517888362,757.8625849282033,0.944585448392555,0.9822335025380711,0.9634094754653131,True,Increase green space,13.384997338632566,52.4799995254484
Berlin,2275,1635,33.19334,0.13386394073090652,0.8188441801285311,6,45315.0,0.021255415141945774,1.0,2746.0,13.596809905316823,4.754274163918335,577.5855378388247,0.9149746192893401,0.9919627749576988,0.9534686971235194,True,Targeted local cooling measures,13.384997338691704,52.49999616728512
Berlin,2275,1636,33.441998,0.12011765484278691,0.8428652323324461,5,22870.0,0.030141711089555368,0.9968021141694411,4705.0,11.99765093537415,4.065397684758922,1157.3283513293009,0.928087986463621,0.9767343485617598,0.9524111675126904,True,Targeted local cooling measures,13.387072864488527,52.51915374591086
Berlin,2275,1637,34.162506,0.18402375752446762,0.8020240965478956,4,43026.0,0.0,1.0,2638.0,13.438919636087947,3.376132154037983,781.3675175140438,0.9648900169204738,0.9911167512690355,0.9780033840947546,True,Cooling measures in dense built-up areas,13.392029819022888,52.537960486019315
Berlin,2275,1638,31.915997,0.06785015345773762,0.768553644116505,5,63549.0,0.0,1.0,4028.0,11.224558093346573,4.062948501856525,991.3982414887721,0.8003384094754653,0.9983079526226735,0.8993231810490694,True,Increase green space,13.397070832164196,52.55084711760338
Berlin,2275,1640,32.056667,0.0974454522487636,0.7168821409149352,6,22923.0,0.0,1.0,7277.0,6.7067528538027785,4.748946392866807,1532.3398914189634,0.8132402707275804,0.977580372250423,0.8954103214890017,True,Cooling measures in dense built-up areas,13.394991983286918,52.59000013435749
Berlin,2276,1630,32.351665,0.004381730165768035,0.7681908670269553,6,17847.0,0.0,0.8414990853559113,6398.0,7.202664998436033,4.759997032327835,1344.1184850636585,0.8460236886632826,0.9674280879864636,0.9067258883248731,True,Increase green space,13.41499611677669,52.409999830671495
Berlin,2276,1632,32.286663,0.11748531716994144,0.5957968781085156,3,8591.0,0.0,1.0,3708.0,7.385339989206692,2.3789445130747,1558.6744371803545,0.8396785109983079,0.934010152284264,0.886844331641286,True,Cooling measures in dense built-up areas,13.414996126824107,52.44500380791797
Berlin,2276,1633,33.816666,0.08902613711515424,0.6179063863212971,6,16796.0,0.023417868401292258,1.0,2935.0,9.817083475298126,4.756985908804054,616.9873227011269,0.9488155668358714,0.9631979695431472,0.9560067681895092,True,Targeted local cooling measures,13.414996117030286,52.45999525332987
Berlin,2276,1634,33.315006,0.23903182429461708,0.38628651782361584,6,42064.0,0.0,1.0,2094.0,11.388587217683806,4.755780598057273,440.3062666211715,0.9230118443316413,0.989424703891709,0.9562182741116751,True,Add water features,13.414996117119653,52.47999952552432
Berlin,2276,1635,33.183334,0.06939154362600294,0.8690377007770609,6,71607.0,0.032924060664172,1.0,3766.0,13.232392458842273,4.754575464956665,792.0791304622451,0.9141285956006768,0.9991539763113367,0.9566412859560067,True,Increase green space,13.414996117178825,52.49999616736125
Berlin,2276,1636,33.62167,0.07533979217440717,0.8690342544113183,6,48870.0,0.04908189540309325,0.9840243438228722,2052.0,15.335399610136452,4.75336958996786,431.69376190120215,0.937394247038917,0.994077834179357,0.9657360406091371,True,Targeted local cooling measures,13.414996117268224,52.520000439554906
Berlin,2276,1637,33.93334,0.08991437764550513,0.8946091438524751,3,49373.0,0.0,1.0,2065.0,14.74947215496368,2.3762829162795933,869.0042695896873,0.9538917089678511,0.9945008460236887,0.97419627749577,True,Cooling measures in dense built-up areas,13.424990772866852,52.53500014538969
Berlin,2276,1638,33.72333,0.04696002823907147,0.9247127212594338,6,82147.0,0.0,1.0,3448.0,14.026435614849188,4.751661358635492,725.6409368764744,0.94331641285956,1.0,0.9716582064297801,True,Increase green space,13.424990762932522,52.549999218475996
Berlin,2276,1639,32.56,0.06468107490059744,0.6784176956437283,6,31275.0,0.0,1.0,5500.0,7.515027282648236,4.750455311782807,1157.7837573501758,0.868020304568528,0.9851945854483926,0.9266074450084603,True,Increase green space,13.424990762970952,52.569995862239566
Berlin,2276,1640,32.815002,0.10327644138731042,0.7515941221295396,6,16058.0,0.011707758575407873,1.0,6531.0,6.7052534068289695,4.749248522582882,1375.1649274500612,0.8853637901861252,0.961082910321489,0.9232233502538071,True,Targeted local cooling measures,13.424990762979089,52.590000134433275
Berlin,2276,1641,32.234997,0.049488181486285775,0.6211694610549177,6,13252.0,0.0,0.9142244841834901,7450.0,5.419959731543623,4.748041911553778,1569.0678681397774,0.8358714043993232,0.9530456852791879,0.8944585448392555,True,Increase green space,13.424990762956853,52.609996776266634
Berlin,2277,1625,32.056667,0.25696480055032817,0.3671379268969599,6,1824.0,0.0,0.4348172899311468,2137.0,3.191274601686973,4.765612662077711,448.42083306625915,0.8132402707275804,0.8413705583756346,0.8273054145516074,True,Expand street trees and shade,13.435000388323761,52.31999586559354
Berlin,2277,1626,32.77667,0.06951382157558378,0.22337972048237606,6,1605.0,0.0,0.3173529506632154,2407.0,6.566480304955527,4.7644094750020525,505.20426773329825,0.8836717428087987,0.8326988155668359,0.8581852791878173,True,Increase green space,13.43500038841344,52.34000013778892
Berlin,2277,1627,31.923319,0.17632481622112242,0.38247850749176227,3,1345.0,0.0,0.6471019955675429,1937.0,4.396647727272727,2.381753798357169,813.2662583916352,0.8016074450084603,0.8214890016920474,0.8115482233502538,True,Add water features,13.43500039837872,52.354992211653595
Berlin,2277,1628,31.75,0.14315437152875934,0.19962090167177882,6,2143.0,0.0,0.2068310385484541,977.0,4.206786079836233,4.762604624016982,205.13985038211234,0.7791878172588832,0.8527918781725888,0.815989847715736,True,Expand street trees and shade,13.435000388547868,52.36999891668725
Berlin,2277,1629,33.021664,0.03993154938219983,0.30602540221565844,6,8136.0,0.0,0.38580738910797147,2649.0,4.770571320469164,4.7614011902775815,556.3488339123903,0.9043993231810491,0.9310490693739425,0.9177241962774958,True,Increase green space,13.435000388607204,52.389995558528
Berlin,2277,1630,33.053997,0.011866970339759274,0.5165456042042544,5,10466.0,0.0,0.5813626427833517,3077.0,5.871709624796085,4.070644704600238,755.8999183895072,0.9069373942470389,0.9441624365482234,0.9255499153976312,True,Increase green space,13.44291921942435,52.410847655251416
Berlin,2277,1631,32.396664,0.06301231283285012,0.8616056205249061,6,26076.0,0.0,1.0,4663.0,8.155550075058976,4.759093117836823,979.8085232926687,0.8519458544839256,0.9805414551607445,0.916243654822335,True,Increase green space,13.444995035639902,52.429996474508364
Berlin,2277,1632,32.61667,0.16902740879953393,0.7076368174974769,3,12270.0,0.0,1.0,2665.0,8.666973338340219,2.3790947119137225,1120.1739832611784,0.8743654822335025,0.9488155668358714,0.9115905245346869,True,Cooling measures in dense built-up areas,13.444995045593362,52.44500380791506
Berlin,2277,1633,33.11333,0.07225283298127273,0.8030209281289831,6,31616.0,0.02988573783448749,0.9850716682787376,3463.0,10.344473000288769,4.757286472353097,727.9359820194087,0.9098984771573604,0.9856175972927242,0.9477580372250423,True,Targeted local cooling measures,13.44499503565198,52.45999525340581
Berlin,2277,1634,33.77667,0.07606555672203542,0.8257374093905966,6,73993.0,0.020607920167739626,1.0,4000.0,13.494135,4.756081382743025,841.0285018489398,0.9471235194585449,0.9995769881556683,0.9733502538071066,True,Targeted local cooling measures,13.444995035660021,52.479999525600235
Berlin,2277,1635,33.21333,0.07690425649244045,0.7940765128600494,6,47519.0,0.09791015433270983,0.9648849310591671,2756.0,14.980744101633393,4.754876470459743,579.6154783666811,0.9173011844331641,0.9932318104906938,0.9552664974619289,True,Targeted local cooling measures,13.444995035637566,52.499996167437416
Berlin,2277,1636,32.858334,0.16069524356549372,0.8172763131112443,6,68061.0,0.0,1.0,2290.0,14.403593886462884,4.7536708161335035,481.7329782760639,0.8898054145516074,0.998730964467005,0.9442681895093062,True,Cooling measures in dense built-up areas,13.444995035645528,52.520000439631005
Berlin,2277,1637,33.25,0.11118423748391143,0.7824888076719003,2,8602.0,0.0,1.0,784.0,7.54577806122449,1.6876958745527817,464.5386718195008,0.9196277495769881,0.9344331641285956,0.9270304568527918,True,Cooling measures in dense built-up areas,13.44999980802999,52.5349999521137
Berlin,2277,1638,32.870007,0.19429448416048287,0.745077893099444,6,42848.0,0.015313105762709342,1.0,2903.0,9.634241902136457,4.749930002088204,611.1669011382818,0.8917089678510999,0.9906937394247038,0.9412013536379018,True,Targeted local cooling measures,13.45499710194311,52.54999921822729
Berlin,2277,1639,32.38667,0.031864146888301186,0.6017885422140622,6,7268.0,0.0,0.9614458617934788,7197.0,7.178064471307489,4.7487250394959855,1515.564691604858,0.8515228426395939,0.9259729272419628,0.8887478849407784,True,Increase green space,13.454997102022295,52.56999586199055
